redo	verb	újra		Angolul ige, de magyarul nincs rá egyszavas fordítás.
redraw	verb	újrarajzolni		
re-enable	verb	újraengedélyezni		
refer	verb	hivatkozni		
reference	noun	hivatkozás		
refresh	verb	frissíteni		
refuse	verb	visszautasítani		
region	noun	régió		
register	verb	regisztrálni		
register-true		soregyen		
registration	noun	regisztráció		
registration mark		passzerjel	nyomda	
registry	noun	rendszerleíró adatbázis	Windows	
regression curve		regressziós görbe		
regular	adjective	szabályos		
regular expression		reguláris kifejezés		**Nem** szabályos kifejezés.
regular file		normál fájl		
regulate	verb	szabályozni		
rehearse timings		időzítés elpróbálása		
reinstall	verb	újratelepíteni		
reject	verb	visszautasítani		
rejected	adjective	visszautasított		
relation	noun	kapcsolat		
relation	noun	reláció	matematika	
relationship	noun	kapcsolat		
relay	verb	továbbítani		
release	noun	kiadás		
release notes	noun	+kiadási megjegyzések		
relief	noun	dombormű		
reload	verb	újratölteni		
relocate	verb	áthelyezni		
remaining time		fennmaradó idő		
remark	noun	megjegyzés		
remind again later		figyelmeztetés később		
reminder	noun	emlékeztető		
remote	adjective	távoli		
remote	noun	+távoli	verziókezelés	
removable	adjective	cserélhető		
remove	verb	eltávolítani		
rename	verb	átnevezni		
render device	noun	+megjelenítőeszköz	játék	
renew	verb	megújítani		
reorder	verb	átrendezni		
reorganize	verb	átszervezni		
repaginate	verb	újratördelni		
repair installation		telepítés helyreállítása		
repeat	verb	ismételni		
Repetitive Strain Injury (RSI)		ismétlődő mozgásból eredő izomhúzódás		
replace all		összes cseréje		
replace	verb	cserélni		Feliratként *csere*.
replication consumer		replikációfogadó		
reply	noun	válasz		
reply to		válaszcím		Az egy e-mail-fejléc
report	noun	jelentés		
repository	noun	+tároló	verziókezelés	
represent	verb	ábrázolni		
request	noun	kérés		
required	adjective	szükséges		
resend	verb	újraküldeni		
reset	verb	visszaállítani		
reset	verb	+visszaállítani	verziókezelés	
resident	adjective	rezidens		
resident memory		rezidens memória		
resize	verb	átméretez		
resolution	noun	felbontás		
resolve	verb	megoldani		Például megoldani egy ütközést a Gitben.
resource	noun	erőforrás		
respectively	adverb	rendre		
response	noun	válasz		
responsible	adjective	felelős		
restart	verb	újraindítani		
restore	verb	helyreállítani		
restricted	adjective	zárt		
restriction	noun	korlátozás		
result	noun	eredmény		
resume	verb	folytatni		
retract	verb	visszavonni		
retry	verb	újra		Angolul ige, de magyarul nincs rá egyszavas fordítás.
return	noun	enter		A billentyűzet gombja.
reverse	adverb	fordított		
reverse circumflex		hacsek		Diakritikus jel
revert	verb	visszaállítani		
review	verb	áttekinteni		
revoke	verb	visszavonni		
rewrite	verb	újraírni		
rhombus	noun	rombusz	matematika	
ringtone	noun	csengőhang		
rip	verb	beolvasni		Például egy zenei CD-lemez beolvasása MP3-ban.
roaming profile		központi profil	Windows	Ez az SMB kifejezése.
role	noun	szerep		
role playing game		szerepjáték		
root	noun	root		A UNIX rendszerek legmagasabb jogosultságú felhasználója.
root directory		gyökérkönyvtár		
roster	noun	partnerlista		Azonnali üzenetküldőkben használt kifejezés.
rotate	verb	forgatni		
round bracket		kerek zárójel		
rounded	adjective	lekerekített		
rounded edges		lekerekített élek		
round robin		körbeforgó		
router	noun	router		Avagy útválasztó.
row	noun	sor		
row spacing		sorköz		
rule	noun	szabály		
ruler	noun	vonalzó		
run	verb	futtatni		
salvage	noun	maradványérték		
sample	noun	minta		
sample rate		mintavételezési gyakoriság		
sans (serif)		talpatlan		A betűkészletek egyik fő típusa.
saturation	noun	színtelítettség		
saturation	noun	telítettség		Színtelítettség, HSL színmodell esetén az egyik összetevő.
save all		összes mentése		
save as		mentés másként		
save	verb	menteni		
scalable	adjective	skálázható		
scalar	adjective	skaláris		
scale	verb	méretezni		
scaled	adjective	kifeszített		A háttérkép elhelyezésének egyik módja.
scan	verb	lapolvasás		
scanner	noun	szkenner		Avagy lapolvasó.
scenario	noun	eset		
scenario manager		esetkezelő		
scenario name		eset neve		
schedule	verb	ütemezni		
schema	noun	séma		
scope	noun	hatáskör		Avagy hatókör.
score	noun	+pontszám	játék	
screen	noun	képernyő		
screencast	noun	képernyővideó		
screensaver	noun	képernyővédő		
screenshot	noun	képernyőkép		
script	noun	parancsfájl		
scrobble	verb	továbbítani		A Last.fm funkciója.
scroll	verb	görgetni		
scrollbar	noun	görgetősáv		
scroll wheel		[egér]görgő		
SCSI		SCSI		Small Computer System Interface (ejtsd: /ˈskʌzi/), avagy „kis számítógépes rendszerfelület”
search	verb	keresni		
search criteria		keresési feltételek		
search direction		keresés iránya		
search domain		keresési tartomány		
search results	noun	találatok		**Nem** eredmények.
search string		keresendő karakterlánc		
search term		keresőkifejezés		
search vector		keresővektor		
seat	noun	munkaállomás		
secondary axis		másodlagos tengely		
secondary colors		másodlagos színek		
section	noun	szakasz		
sector	noun	szektor		
secure	adjective	biztonságos		
secure channel		biztonságos csatorna		
security	noun	biztonság		
seed	verb	megosztani		A bittorrentben használt kifejezés.
seek	verb	tekerni		Hang- és videofájlokban.
segment	noun	szakasz		
segmentation fault		szegmentációs hiba		
select	verb	kijelölni		Egyes kontextusokban kiválaszt.
select	verb	válasszon		Ablakcímként így fordítjuk.
selection	noun	kijelölés		Egyes kontextusokban kiválasztás.
selection box		választómező		
self extracting		önkibontó		
self-signed certificate		önaláírt tanúsítvány		
self-test	noun	önellenőrzés		
semiautomatic	adjective	félautomata		
semicolon	noun	pontosvessző		
send	verb	küldeni		
send to back		háttérbe küldés		
sensitive	adjective	érzékeny		
sensor	noun	érzékelő		
sent messages		elküldött üzenetek		
separator	noun	elválasztó		
sequence	noun	sorozat		
sequencer	noun	szekvenszer		
serial	adjective	soros		
serialize	verb	sorbafejteni		
series	noun	sorozat		
serif	noun	talpas		A betűkészletek egyik fő típusa.
server	noun	kiszolgáló		
service	noun	szolgáltatás		
session	noun	munkafolyamat		
session	noun	munkamenet		
set as default		beállítás alapértelmezettként		
set	verb	beállítani		
set-operations		halmazműveletek		
set tab order		bejárási sorrend megadása		
setting	noun	beállítás		
setup	noun	beállítás		
setup server		telepítőkiszolgáló		
severity	noun	súlyosság		
shader	noun	árnyaló		
shading	noun	árnyalás		
shadow	noun	árnyék		
shadowing	noun	árnyékolás		
shape	noun	alak		
share	verb	megoszt		
shared memory		osztott memória		
sharpen	verb	élesítés		
sharpness	adjective	élesség		
shear	verb	nyírás	matematika	
sheet	noun	munkalap		
shell	noun	parancsértelmező		
Shift		Shift		A billentyűk nevét nem jellemzően nem fordítjuk le .
shift	noun	eltolás		
shortcut	noun	parancsikon	Windows	
show	verb	megjeleníteni		**Nem** mutatás.
shrink	verb	zsugorítani		
shuffle	verb	keverni		
shut down		leállít		
shutdown	noun	leállítás		
shutter speed		zársebesség		
side pane		oldalsáv		
signal	noun	jel		
signal	noun	szignál	programozás	Például a SIGTERM egy olyan szignál, mely megállítja egy program futását.
signature	noun	aláírás		
significance	noun	szignifikancia	matematika	
significant	adjective	jelentős		
sign up		feliratkozni		Egyes kontextusokban *regisztrálni*. **Nem** előfizetni.
simple	adjective	egyszerű		
single	adjective	egyetlen		
single click		egyszeres kattintás		
single line spacing		egyszeres sorköz		
single player		egyjátékos		
size	noun	méret		
skip	verb	kihagyni		
slant	verb	ferdíteni		
slave	noun	szolga		
slide	noun	dia		
slider	noun	csúszka		
slide show		diavetítés		
SLIP		SLIP		Serial Line Internet Protocol, avagy soros vonalas internetprotokoll
smart	adjective	okos		
smart terminal		okos terminál		
smiley	noun	hangulatjel		
smooth	adjective	sima		
smooth transition		sima átmenet		
SMTP		SMTP		Simple Mail Transfer Protocol, avagy egyszerű levélátviteli protokoll
snap grid		illesztőrács		
snap line/point		illesztővonal és -pont		
snapshot	noun	pillanatkép		
snap to grid		rácshoz illesztés		
socket	noun	foglalat		
software bug		szoftverhiba		
software foundation		szoftver alapítvány		
solarization	noun	fakítás		
solid color		homogén szín		
solitaire	noun	pasziánsz		
sort	verb	rendezni		
sound	noun	hang		
sound card		hangkártya		
sound files		hangfájlok		
source	noun	forrás		Ha a kontextus alapján kódról van szó, akkor fordítsuk forráskódnak.
source code		forráskód		
Space		Szóköz		
space	noun	hely		A merevlemezen lévő hely.
space bar		szóköz		
spacing	noun	térköz		
spam	noun	levélszemét		Ha nem levelezésről van szó, akkor *kéretlen tartalom*.
spawn	verb	indítani		Egy program/folyamat elindítása.
speaker	noun	hangszóró		
special character		különleges karakter		
special character		speciális karakter		
special functions		speciális funkciók		
specific	adverb	sajátos		
specify	verb	megadni		
speech	noun	beszéd		
speed	noun	sebesség		
spellcheck	noun	helyesírás-ellenőrzés		
spell checker		helyesírás-ellenőrző		
spell checking		helyesírás-ellenőrzés		
sphere	noun	gömb		
spinbutton	noun	léptetőgomb	GNOME	Egy felületi elem.
splash	noun	indítókép		
split	noun	felosztás		
split cells		cellák felosztása		
spool	noun	várólista		A nyomtató várakozási sora.
spreadsheet	noun	munkafüzet		
square bracket		szögletes zárójel		
squash	verb	+összevonni	verziókezelés	
squiggle	noun	cikkcakkos		
stack	noun	verem	programozás	
stack trace		veremkiíratás		
stage	verb	+kiszemelni	verziókezelés	
stage	verb	+kiválasztani	verziókezelés	'=choose TODO
stagger even		páratlan címke eltolása		
stagger odd		páros címke eltolása		
stale	adjective	elavult		
standalone	adjective	önálló		
standard	adjective	standard		
standard	adjective	szabványos		
standard	noun	szabvány		
standard deviation		szórás	matematika	
standard filter		standard szűrő		
standard input		szabványos bemenet		
standard installation		szokásos telepítés		
standard output		szabványos kimenet		
standby	noun	készenlét		
start	verb	indítani		
start	verb	kezdeni		
startup	noun	indítás		
startup	noun	indulás		
start value		kezdőérték		
stash	noun	+félretett változat	verziókezelés	
stash	verb	+félrerakni	verziókezelés	félretenni
stash	verb	félretenni		
stat	noun	statisztika		
state	noun	állapot		
stateful	adjective	állapottartó		
statement	noun	utasítás	programozás	
statistics	noun	statisztika		
status	noun	állapot		
status bar		állapotsor		
stderr	noun	szabványos hibakimenet		
stdin	noun	szabványos bemenet		
stdout	noun	szabványos kimenet		
stereotype	noun	előítélet		
sticky keys		ragadós billentyűk		
sticky notes		ragadós cetlik		
stock chart		árfolyamdiagram		
stock ticker		részvényfigyelő		
stop	verb	leállítani		
storage	noun	tároló		
storage options		tárolási lehetőségek		
straight connector		egyenes összekötő		
straight line		egyenes vonal		
stream	verb	közvetíteni		
stretch	verb	nyújtani		
stretched	adjective	nyújtott		A háttérkép elhelyezésének egyik módja.
strict format		kötött formátum		
strike-out	noun	áthúzott		
strikethrough	adjective	áthúzott		
strikethrough	noun	áthúzás		
string	noun	karakterlánc		
stroke	noun	vonás		Ecsetvonás egy grafikai programban.
stub	noun	csonk		
style	noun	stílus		
stylesheet	noun	stíluslap		
stylist	noun	stílussegéd		
subdirectory	noun	alkönyvtár		
subdivision	noun	albeosztás		
subject	noun	tárgy		
submenu	noun	almenü		
submit	verb	elküldeni		
subnet	noun	alhálózat		
subpixel	noun	képponton belüli		
subscribe	verb	feliratkozni [vmire]		Csak akkor előfizetni, ha valóban fizetni kell érte.
subscript	noun	alsó index		
subscription	noun	feliratkozás		Csak akkor előfizetés, ha valóban fizetni kell érte.
subset	noun	részhalmaz	matematika	
substitution	noun	[be]helyettesítés		
subtotals	noun	részösszeg		
subtract	verb	kivonni	matematika	
subwoofer	noun	mélysugárzó		
suffix	noun	posztfix	programozás	Például az (a++) kifejezésben a ++ *posztfix operátor*
suffix	noun	utótag		
suggestion	noun	javaslat		
suite	noun	alkalmazáscsomag		
sum	noun	összeg		
summary	noun	összegzés		
summary slide		összefoglaló dia		
superscript	noun	felső index		
superset	noun	tartalmazó halmaz		
support	noun	támogatás		
support	verb	támogatni		
suppress	verb	elnyomni		
suspend	verb	felfüggeszteni		
swap	noun	cserehely		
swap	noun	lapozás		A cserehelyre lapozza ki a kernel a nem használt memórialapokat.
swap	verb	lapozni		
symbol	noun	szimbólum		
symbolic link		szimbolikus link		
sync	noun	szinkronizálás		
synchronization	noun	szinkronizáció		
synchronize	verb	szinkronizálni		
syndicate		tartalom megosztása		
syndication	noun	tartalommegosztás		Például az RSS.
synonym	noun	szinonima		
synopsis	noun	áttekintés		
syntax	noun	szintaxis		
syntax error		szintaktikai hiba		
system administrator		rendszergazda		
system	noun	rendszer		
system configuration		rendszerbeállítás		
system settings		rendszerbeállítások		
tab	noun	tabulátor		A billentyűzet gombja.
table	noun	táblázat		
table of contents		tartalomjegyzék		
tabloid	noun	tabloid		
tab order		bejárási sorrend		
tab stop		tabulátor		
tab stop position		tabulátorpozíció		
tabulator	noun	tabulátor		
tag	noun	címke		Hosszú **í**-vel!
tag	noun	+címke	verziókezelés	
take advantage		kihasznál		
tap	verb	koppintani		Okostelefonok művelete.
target	noun	cél		
target file		célfájl		
task	noun	feladat		
technology	noun	technológia		
temp file		átmeneti fájl		
template	noun	sablon		
temporary	adjective	átmeneti		
temporary buffer		átmeneti puffer		
term	noun	kifejezés		
terminal	noun	terminál		
terminate	verb	megszakítani		
terms of use		felhasználási feltételek		
TERM variable		TERM-változó		
test	noun	próba	matematika	
test	noun	teszt		
test module		tesztmodul		
text	noun	szöveg		
text area		szövegterület		
text body		szövegtörzs		
text box		szövegdoboz		
text flow		szövegfolyam		
text only		csak szöveg		
textual name		szöveges név		
texture	noun	textúra		
text wrap		szöveg törése		
theme	noun	téma		
thesaurus	noun	szókincstár		
thesis		szakdolgozat		
thick	adjective	vastag		
thickness	noun	vastagság		
thin	adjective	vékony		
third party		harmadik féltől származó		
thousands separator		ezreselválasztó		
thread	noun	szál		
threaded	adjective	szálakra bontott		
threshold	noun	küszöb		
threshold value		küszöbérték		
thumbnail	noun	bélyegkép		
ticker	noun	futószöveg		
tick mark		pipa		
tile	noun	csempe		
tiled	adjective	mozaik		A háttérkép elhelyezésének egyik módja.
tile fill		mozaikszerű kitöltés		
timed out		túllépte az időkorlátot		
time format		időformátum		
timeout	noun	időtúllépés		
timestamp	noun	időbélyeg		
timezone	noun	időzóna		
tip	noun	tipp		
title	noun	cím		
title/position		beosztás		
todo	noun	teendő		
toggle	verb	átváltani		Szövegben rendszerint *be/ki*, például *Toggle sidebar* → *Oldalsáv be/ki*
tolerance	noun	tolerancia		
tolerance	noun	tűréshatár		
toner low		kevés a festék		
tool	noun	eszköz		
toolbar	noun	eszköztár		
toolkit	noun	eszközkészlet		
tool menu		eszközmenü		
tooltip	noun	buboréksúgó		
topic	noun	téma		
torus	noun	tórusz		
total	noun	összeg		
touchpad	noun	érintőtábla		
touchscreen	noun	érintőképernyő		
trace	noun	nyomkövetés		
track	noun	szám	zene	
tracked	noun	+követett	verziókezelés	
traffic	noun	forgalom		
transaction	noun	tranzakció		
transcode	verb	átkódolni		Jellemzően valamilyen hang- vagy videofájl más formátumba kódolása.
transcript	noun	átirat		
transfer	noun	átvitel		
transfer	verb	átvinni		
transition	noun	átmenet		
translate	verb	fordítani		
translation	noun	fordítás		
transmission channel		átviteli csatorna		
transparency	noun	átlátszóság		
transparency color		átlátszó szín		
transparent	adjective	átlátszó		
transpose	verb	felcserélni		
transpose	verb	transzponálni	matematika	
trash	noun	kuka		
traversal	noun	bejárás		
tree	noun	fa		
trigger	noun	aktiváló		
trigger	noun	trigger	adatbázis	
trim	verb	levágni		
tristate	adjective	háromállapotú		
troubleshooting	noun	hibaelhárítás		
true	adjective	igaz		
truncate	verb	csonkolni		
trust	noun	megbízhatóság		
trusted	adjective	megbízható		
try again		próbálja újra		
tune	verb	hangolni		
Turing machine		Turing-gép		
tutorial	noun	ismertető		Avagy oktatóanyag.
tweak	verb	finomhangolni		
type	noun	típus		
typed	adjective	típusos		
type mismatch		nem megfelelő típus		
UI	noun	felület		Avagy felhasználói felület.
umount	verb	leválasztani		
unallocated	adjective	lefoglalatlan		Partíciók által nem használt terület egy merevlemezen.
uncategorized	adjective	kategorizálatlan		
unchanged	adjective	változatlan		
uncheck	verb	törölni		Jelölőnégyzet esetén.
uncompress	verb	kibontani		
unconfigured	adjective	beállítatlan		
uncover	verb	felfedni		
undelete	verb	törlés visszavonása		Angolul ige, de magyarul nincs rá egyszavas fordítás.
underflow	noun	alulcsordulás		
underline	noun	aláhúzás		
underline	verb	aláhúzni		
underlined	adjective	aláhúzott		
under the hood		a felszín alatt		
undo	verb	visszavonni		
unexpected error		váratlan hiba		
unformatted	adjective	formázatlan		
ungroup	verb	csoport szétbontása		
Unicode	noun	Unicode		
uninstall	verb	eltávolítani		
unique	adjective	egyedi		
UNIX	noun	UNIX		
unknown	adjective	ismeretlen		
unknown host		ismeretlen kiszolgáló		
unlink	verb	szétbontani		
unload	verb	eltávolítani		
unlock	verb	feloldani		
unmount	verb	leválasztani		
unmute	verb	visszahangosítani		
unnamed	adjective	névtelen		
unpack	verb	kibontani		
unprotect	verb	védelem feloldása		Angolul ige, de magyarul nincs rá egyszavas fordítás.
unpublished	adjective	kiadatlan		
unread	adjective	olvasatlan		
unrecognized	adjective	azonosítatlan		
unrecoverable	adjective	helyreállíthatatlan		
unrestricted	adjective	korlátlan		
unspecif	adjective	nincs megadva		
unstage	verb	+elengedni	verziókezelés	
unstage	verb	+visszavonni	verziókezelés	'=revert TODO
unsupported	adjective	nem támogatott		
unsure	adjective	bizonytalan		
untitled	adjective	cím nélkül		
untitled	adjective	névtelen		
untracked	noun	+nem követett	verziókezelés	
unzip	verb	kibontani		A tömörített fájlokat kibontjuk, **nem** kitömörítjük.
upcoming	adjective	következő		
update	noun	frissítés		
update	verb	frissíteni		
upgrade	noun	frissítés		
upgrade	verb	frissíteni		
upload	verb	feltölteni		
upstream	noun	+távoli tároló	verziókezelés	
uptime	noun	működési idő		
URI	noun	URI		Uniform Resource Identifier, egységes erőforrás-azonosító
URL	noun	URL		Uniform Resource Locator, egységes erőforrás-helymeghatározó
USB	noun	USB		Universal Serial Bus, univerzális soros busz
user agent		felhasználói ügynök		
user	noun	felhasználó		
user defined		felhasználó által megadott		
user directory		felhasználói könyvtár		
user interface		felhasználói felület		
username	noun	felhasználónév		
user's guide		felhasználói kézikönyv		
utility	noun	segédprogram		
valid	adjective	érvényes		
validate	verb	ellenőrizni		
validation	noun	ellenőrzés		
valid chars		érvényes karakterek		
validity	adjective	érvényesség		
value	noun	érték		
variable	noun	változó		
variance	noun	szórásnégyzet	matematika	
vector graphics	noun	vektorgrafika		
vectorized image		vektorizált kép		
vendor	noun	gyártó		
venue	noun	helyszín		
verbose	adjective	részletes		
verify	verb	ellenőrizni		
version	noun	verzió		
version control system		verziókezelő rendszer		
vertical alignment		függőleges igazítás		
vertical	noun	függőleges		
VFS	noun	VFS		Virtual File System, virtuális fájlrendszer
video	noun	video-		Előtagként jellemzően rövidül: *video-*, például videokártya; de mozgókép értelem esetén marad a hosszú ó, például videófelvétel.
video	noun	videó		Előtagként jellemzően rövidül: *video-*, például videokártya; de mozgókép értelem esetén marad a hosszú ó, például videófelvétel.
view	noun	nézet		
view	verb	megtekinteni		
viewer	noun	megjelenítő		**Nem** nézegető.
viewport	noun	munkalap	nyomda	
violation	noun	-sértés		
virtual	adjective	virtuális		
virtual desktop		virtuális asztal		
virtualization	noun	virtualizáció		
visibility	noun	láthatóság		
visible	adjective	látható		
visit	verb	felkeresni		Jellemzően egy weboldalról van szó.
visualization	noun	képi megjelenítés		
voice	noun	hang		
voicemail	noun	hangposta		
volume	noun	hangerő		
vulnerability	noun	sebezhetőség		
vulnerable	adjective	sebezhető		
wakeup	noun	ébredés		
wallpaper	noun	háttérkép		
warning	noun	figyelmeztetés		
watch	verb	figyelni		
watch file		fájl figyelése		
watermark	noun	vízjel		
web	noun	web		
web application		webalkalmazás		
web page		weboldal		
web search		webkeresés		
web service		webszolgáltatás		
web site		webhely		
web view		webnézet		
weight	noun	vastagság		Szó szerint *súly*, de betűkészleteknél a vastagságot jelenti.
welcome	verb	üdvözöljük		
What's new		+Újdonságok		changelog szalagcíme
while trying		... tett kísérlet során		
whitelist	noun	fehérlista		
whitespace	noun	üres hely		
widget	noun	felületi elem		
widow control		fattyúsorok kezelése		
width	noun	szélesség		
wildcard	noun	helyettesítő karakter		
window	noun	ablak		
window manager	noun	ablakkezelő		
wireless	adjective	vezeték nélküli		
word	noun	szó		
work	noun	mű	jog	Gyakori példa: *derivative work* – *származékos mű*
work	noun	munka		
workaround	noun	kerülőmegoldás		
workbook	noun	munkafüzet		
workflow	noun	munkafolyamat		
working directory		munkakönyvtár		
working tree	noun	+munkafa	verziókezelés	
workspace	noun	munkaterület		
work with		vmi kezelése		
wrap	noun	sortörés		
wrap	noun	tördelés		
wrap contour on		körvonal megjelenítése		
wrap off		körbefuttatás ki		
wrap optimal		optimális körbefuttatás		
wrap through		keresztülfuttatás		
wrap transparent		átlátszó körbefuttatás		
write	verb	írni		
wrong	adjective	hibás		**Nem** rossz
WVLAN		WVLAN		Wireless Virtual Local Area Network, vezeték nélküli virtuális helyi hálózat
X Align		X-igazítás		
XDMCP		XDMCP		X Display Manager Control Protocol, X-kiszolgálókezelő vezérlőprotokoll
XML		XML		Extensible Markup Language, bővíthető jelölőnyelv
X server		X-kiszolgáló		
Y main grid		Y tengely fő vezetőrács		
Y minor grid		Y tengely segédrács		
zero	noun	nulla		
zigzagline		cikcakk vonal		
zip code		irányítószám		
Zip Drive		Zip-meghajtó		Egyfajta flopimeghajtó
zoom	noun	nagyítás		
zoom	verb	nagyítani		
zoom in		nagyítás		
zoom out		kicsinyítés		
