replace all		összes cseréje		
replication consumer		replikációfogadó		
reply	noun	válasz		
reply to		válaszcím		Az egy e-mail-fejléc
report	noun	jelentés		
report	noun	jelentés		
represent	verb	ábrázolni		
request	noun	kérés		
required	adjective	szükséges		
resend	verb	újraküldeni		
reset	verb	visszaállítani		
resident	adjective	rezidens		
resident memory		rezidens memória		
resize	verb	átméretez		
resolution	noun	felbontás		
resolve	verb	megoldani		Például megoldani egy ütközést a Gitben.
resource	noun	erőforrás		
respectively	adverb	rendre		
response	noun	válasz		
responsible	adjective	felelős		
restart	verb	újraindítani		
restore	verb	helyreállítani		
restricted	adjective	zárt		
restriction	noun	korlátozás		
result	noun	eredmény		
resume	verb	folytatni		
retract	verb	visszavonni		
retry	verb	újra		Angolul ige, de magyarul nincs rá egyszavas fordítás.
return	noun	enter		A billentyűzet gombja.
reverse	adverb	fordított		
reverse circumflex		hacsek		Diakritikus jel
revert	verb	visszaállítani		
review	verb	áttekinteni		
revoke	verb	visszavonni		
rewrite	verb	újraírni		
rhombus	noun	rombusz	matematika	
ringtone	noun	csengőhang		
rip	verb	beolvasni		Például egy zenei CD-lemez beolvasása MP3-ban.
roaming profile		központi profil	Windows	Ez az SMB kifejezése.
role	noun	szerep		
role playing game		szerepjáték		
root	noun	root		A UNIX rendszerek legmagasabb jogosultságú felhasználója.
root directory		gyökérkönyvtár		
roster	noun	partnerlista		Azonnali üzenetküldőkben használt kifejezés.
rotate	verb	forgatni		
round bracket		kerek zárójel		
round robin		körbeforgó		
rounded	adjective	lekerekített		
rounded edges		lekerekített élek		
router	noun	router		Avagy útválasztó.
row	noun	sor		
row spacing		sorköz		
rule	noun	szabály		
ruler	noun	vonalzó		
run	verb	futtatni		
salvage	noun	maradványérték		
sample	noun	minta		
sample rate		mintavételezési gyakoriság		
sans (serif)		talpatlan		A betűkészletek egyik fő típusa.
saturation	noun	telítettség		Színtelítettség, HSL színmodell esetén az egyik összetevő.
saturation	noun	színtelítettség		
save	verb	menteni		
save all		összes mentése		
save as		mentés másként		
scalable	adjective	skálázható		
scalar	adjective	skaláris		
scale	verb	méretezni		
scaled	adjective	kifeszített		A háttérkép elhelyezésének egyik módja.
scan	verb	lapolvasás		
scanner	noun	szkenner		Avagy lapolvasó.
scenario	noun	eset		
scenario manager		esetkezelő		
scenario name		eset neve		
schedule	verb	ütemezni		
schema	noun	séma		
scope	noun	hatáskör		Avagy hatókör.
screen	noun	képernyő		
screencast	noun	képernyővideó		
screensaver	noun	képernyővédő		
screenshot	noun	képernyőkép		
screenshot	noun	képernyőkép		
script	noun	parancsfájl		
scrobble	verb	továbbítani		A Last.fm funkciója.
scroll	verb	görgetni		
scroll wheel		[egér]görgő		
scrollbar	noun	görgetősáv		
SCSI		SCSI		Small Computer System Interface (ejtsd: /ˈskʌzi/), avagy „kis számítógépes rendszerfelület”
search	verb	keresni		
search criteria		keresési feltételek		
search direction		keresés iránya		
search domain		keresési tartomány		
search results	noun	találatok		**Nem** eredmények.
search string		keresendő karakterlánc		
search term		keresőkifejezés		
search vector		keresővektor		
seat	noun	munkaállomás		
secondary axis		másodlagos tengely		
secondary colors		másodlagos színek		
section	noun	szakasz		
sector	noun	szektor		
secure	adjective	biztonságos		
secure channel		biztonságos csatorna		
security	noun	biztonság		
seed	verb	megosztani		A bittorrentben használt kifejezés.
seek	verb	tekerni		Hang- és videofájlokban.
segment	noun	szakasz		
segmentation fault		szegmentációs hiba		
select	verb	kijelölni		Egyes kontextusokban kiválaszt.
select	verb	válasszon		Ablakcímként így fordítjuk.
selection	noun	kijelölés		Egyes kontextusokban kiválasztás.
selection box		választómező		
self extracting		önkibontó		
self-signed certificate		önaláírt tanúsítvány		
self-test	noun	önellenőrzés		
semiautomatic	adjective	félautomata		
semicolon	noun	pontosvessző		
send	verb	küldeni		
send to back		háttérbe küldés		
sensitive	adjective	érzékeny		
sensor	noun	érzékelő		
sent messages		elküldött üzenetek		
separator	noun	elválasztó		
sequence	noun	sorozat		
sequencer	noun	szekvenszer		
serial	adjective	soros		
serialize	verb	sorbafejteni		
series	noun	sorozat		
serif	noun	talpas		A betűkészletek egyik fő típusa.
server	noun	kiszolgáló		
service	noun	szolgáltatás		
session	noun	munkafolyamat		
session	noun	munkamenet		
set	verb	beállítani		
set as default		beállítás alapértelmezettként		
set tab order		bejárási sorrend megadása		
set-operations		halmazműveletek		
setting	noun	beállítás		
setup	noun	beállítás		
setup server		telepítőkiszolgáló		
severity	noun	súlyosság		
shader	noun	árnyaló		
shading	noun	árnyalás		
shadow	noun	árnyék		
shadowing	noun	árnyékolás		
shape	noun	alak		
share	verb	megoszt		
shared memory		osztott memória		
sharpen	verb	élesítés		
sharpness	adjective	élesség		
shear	verb	nyírás	matematika	
sheet	noun	munkalap		
shell	noun	parancsértelmező		
Shift		Shift		A billentyűk nevét nem jellemzően nem fordítjuk le .
shift	noun	eltolás		
shortcut	noun	parancsikon	Windows	
show	verb	megjeleníteni		**Nem** mutatás.
shrink	verb	zsugorítani		
shuffle	verb	keverni		
shut down		leállít		
shutdown	noun	leállítás		
shutter speed		zársebesség		
side pane		oldalsáv		
sign up		feliratkozni		Egyes kontextusokban *regisztrálni*. **Nem** előfizetni.
signal	noun	jel		
signal	noun	szignál	programozás	Például a SIGTERM egy olyan szignál, mely megállítja egy program futását.
signature	noun	aláírás		
significance	noun	szignifikancia	matematika	
significant	adjective	jelentős		
simple	adjective	egyszerű		
single	adjective	egyetlen		
single click		egyszeres kattintás		
single line spacing		egyszeres sorköz		
single player		egyjátékos		
size	noun	méret		
skip	verb	kihagyni		
slant	verb	ferdíteni		
slave	noun	szolga		
slide	noun	dia		
slide show		diavetítés		
slider	noun	csúszka		
SLIP		SLIP		Serial Line Internet Protocol, avagy soros vonalas internetprotokoll
smart	adjective	okos		
smart terminal		okos terminál		
smiley	noun	hangulatjel		
smooth	adjective	sima		
smooth transition		sima átmenet		
SMTP		SMTP		Simple Mail Transfer Protocol, avagy egyszerű levélátviteli protokoll
snap grid		illesztőrács		
snap line/point		illesztővonal és -pont		
snap to grid		rácshoz illesztés		
snapshot	noun	pillanatkép		
socket	noun	foglalat		
software bug		szoftverhiba		
software foundation		szoftver alapítvány		
solarization	noun	fakítás		
solid color		homogén szín		
solitaire	noun	pasziánsz		
sort	verb	rendezni		
sound	noun	hang		
sound card		hangkártya		
sound files		hangfájlok		
source	noun	forrás		Ha a kontextus alapján kódról van szó, akkor fordítsuk forráskódnak.
source code		forráskód		
Space		Szóköz		
space	noun	hely		A merevlemezen lévő hely.
space bar		szóköz		
spacing	noun	térköz		
spam	noun	levélszemét		Ha nem levelezésről van szó, akkor *kéretlen tartalom*.
spawn	verb	indítani		Egy program/folyamat elindítása.
speaker	noun	hangszóró		
special character		speciális karakter		
special character		különleges karakter		
special functions		speciális funkciók		
specific	adverb	sajátos		
specify	verb	megadni		
speech	noun	beszéd		
speed	noun	sebesség		
spell checker		helyesírás-ellenőrző		
spell checking		helyesírás-ellenőrzés		
spellcheck	noun	helyesírás-ellenőrzés		
sphere	noun	gömb		
spinbutton	noun	léptetőgomb	GNOME	Egy felületi elem.
splash	noun	indítókép		
split	noun	felosztás		
split cells		cellák felosztása		
spool	noun	várólista		A nyomtató várakozási sora.
spreadsheet	noun	munkafüzet		
square bracket		szögletes zárójel		
squiggle	noun	cikkcakkos		
stack	noun	verem	programozás	
stack trace		veremkiíratás		
stagger even		páratlan címke eltolása		
stagger odd		páros címke eltolása		
stale	adjective	elavult		
standalone	adjective	önálló		
standard	noun	szabvány		
standard	adjective	szabványos		
standard	adjective	standard		
standard deviation		szórás	matematika	
standard filter		standard szűrő		
standard input		szabványos bemenet		
standard installation		szokásos telepítés		
standard output		szabványos kimenet		
standby	noun	készenlét		
start	verb	indítani		
start	verb	kezdeni		
start value		kezdőérték		
startup	noun	indulás		
startup	noun	indítás		
stash	verb	félretenni		
stat	noun	statisztika		
state	noun	állapot		
stateful	adjective	állapottartó		
statement	noun	utasítás	programozás	
statistics	noun	statisztika		
status	noun	állapot		
status bar		állapotsor		
stderr	noun	szabványos hibakimenet		
stdin	noun	szabványos bemenet		
stdout	noun	szabványos kimenet		
stereotype	noun	előítélet		
sticky keys		ragadós billentyűk		
sticky notes		ragadós cetlik		
stock chart		árfolyamdiagram		
stock ticker		részvényfigyelő		
stop	verb	leállítani		
storage	noun	tároló		
storage options		tárolási lehetőségek		
straight connector		egyenes összekötő		
straight line		egyenes vonal		
stream	verb	közvetíteni		
stretch	verb	nyújtani		
stretched	adjective	nyújtott		A háttérkép elhelyezésének egyik módja.
strict format		kötött formátum		
strike-out	noun	áthúzott		
strikethrough	noun	áthúzás		
strikethrough	adjective	áthúzott		
string	noun	karakterlánc		
string	noun	karakterlánc		
stroke	noun	vonás		Ecsetvonás egy grafikai programban.
stub	noun	csonk		
style	noun	stílus		
stylesheet	noun	stíluslap		
stylist	noun	stílussegéd		
subdirectory	noun	alkönyvtár		
subdivision	noun	albeosztás		
subject	noun	tárgy		
submenu	noun	almenü		
submit	verb	elküldeni		
subnet	noun	alhálózat		
subpixel	noun	képponton belüli		
subscribe	verb	feliratkozni [vmire]		Csak akkor előfizetni, ha valóban fizetni kell érte.
subscript	noun	alsó index		
subscription	noun	feliratkozás		Csak akkor előfizetés, ha valóban fizetni kell érte.
subset	noun	részhalmaz	matematika	
substitution	noun	[be]helyettesítés		
subtotals	noun	részösszeg		
subtract	verb	kivonni	matematika	
subwoofer	noun	mélysugárzó		
suffix	noun	utótag		
suffix	noun	posztfix	programozás	Például az (a++) kifejezésben a ++ *posztfix operátor*
suggestion	noun	javaslat		
suite	noun	alkalmazáscsomag		
sum	noun	összeg		
summary	noun	összegzés		
summary slide		összefoglaló dia		
superscript	noun	felső index		
superset	noun	tartalmazó halmaz		
support	verb	támogatni		
support	noun	támogatás		
suppress	verb	elnyomni		
suspend	verb	felfüggeszteni		
swap	verb	lapozni		
swap	noun	cserehely		
swap	noun	lapozás		A cserehelyre lapozza ki a kernel a nem használt memórialapokat.
symbol	noun	szimbólum		
symbolic link		szimbolikus link		
sync	noun	szinkronizálás		
synchronization	noun	szinkronizáció		
synchronize	verb	szinkronizálni		
syndicate		tartalom megosztása		
syndication	noun	tartalommegosztás		Például az RSS.
synonym	noun	szinonima		
synopsis	noun	áttekintés		
syntax	noun	szintaxis		
syntax error		szintaktikai hiba		
system	noun	rendszer		
system administrator		rendszergazda		
system configuration		rendszerbeállítás		
system settings		rendszerbeállítások		
tab	noun	tabulátor		A billentyűzet gombja.
tab order		bejárási sorrend		
tab stop		tabulátor		
tab stop position		tabulátorpozíció		
table	noun	táblázat		
table of contents		tartalomjegyzék		
tabloid	noun	tabloid		
tabulator	noun	tabulátor		
tag	noun	címke		Hosszú **í**-vel!
take advantage		kihasznál		
tap	verb	koppintani		Okostelefonok művelete.
target	noun	cél		
target file		célfájl		
task	noun	feladat		
technology	noun	technológia		
temp file		átmeneti fájl		
template	noun	sablon		
temporary	adjective	átmeneti		
temporary buffer		átmeneti puffer		
term	noun	kifejezés		
TERM variable		TERM-változó		
terminal	noun	terminál		
terminate	verb	megszakítani		
terms of use		felhasználási feltételek		
test	noun	teszt		
test	noun	próba	matematika	
test module		tesztmodul		
text	noun	szöveg		
text area		szövegterület		
text body		szövegtörzs		
text box		szövegdoboz		
text flow		szövegfolyam		
text only		csak szöveg		
text wrap		szöveg törése		
textual name		szöveges név		
texture	noun	textúra		
theme	noun	téma		
thesaurus	noun	szókincstár		
thesis		szakdolgozat		
thick	adjective	vastag		
thickness	noun	vastagság		
thin	adjective	vékony		
third party		harmadik féltől származó		
thousands separator		ezreselválasztó		
thread	noun	szál		
threaded	adjective	szálakra bontott		
threshold	noun	küszöb		
threshold value		küszöbérték		
thumbnail	noun	bélyegkép		
thumbnail	noun	bélyegkép		
tick mark		pipa		
ticker	noun	futószöveg		
tile	noun	csempe		
tile fill		mozaikszerű kitöltés		
tiled	adjective	mozaik		A háttérkép elhelyezésének egyik módja.
time format		időformátum		
timed out		túllépte az időkorlátot		
timeout	noun	időtúllépés		
timestamp	noun	időbélyeg		
timezone	noun	időzóna		
tip	noun	tipp		
title	noun	cím		
title/position		beosztás		
todo	noun	teendő		
toggle	verb	átváltani		Szövegben rendszerint *be/ki*, például *Toggle sidebar* → *Oldalsáv be/ki*
tolerance	noun	tűréshatár		
tolerance	noun	tolerancia		
toner low		kevés a festék		
tool	noun	eszköz		
tool menu		eszközmenü		
toolbar	noun	eszköztár		
toolkit	noun	eszközkészlet		
tooltip	noun	buboréksúgó		
topic	noun	téma		
torus	noun	tórusz		
total	noun	összeg		
touchpad	noun	érintőtábla		
touchscreen	noun	érintőképernyő		
trace	noun	nyomkövetés		
track	noun	szám	zene	
traffic	noun	forgalom		
transaction	noun	tranzakció		
transcode	verb	átkódolni		Jellemzően valamilyen hang- vagy videofájl más formátumba kódolása.
transcript	noun	átirat		
transfer	verb	átvinni		
transfer	noun	átvitel		
transition	noun	átmenet		
translate	verb	fordítani		
translation	noun	fordítás		
transmission channel		átviteli csatorna		
transparency	noun	átlátszóság		
transparency color		átlátszó szín		
transparent	adjective	átlátszó		
transpose	verb	felcserélni		
transpose	verb	transzponálni	matematika	
trash	noun	kuka		
traversal	noun	bejárás		
tree	noun	fa		
trigger	noun	aktiváló		
trigger	noun	trigger	adatbázis	
trim	verb	levágni		
tristate	adjective	háromállapotú		
troubleshooting	noun	hibaelhárítás		
true	adjective	igaz		
truncate	verb	csonkolni		
trust	noun	megbízhatóság		
trusted	adjective	megbízható		
try again		próbálja újra		
tune	verb	hangolni		
Turing machine		Turing-gép		
tutorial	noun	ismertető		Avagy oktatóanyag.
tweak	verb	finomhangolni		
type	noun	típus		
type mismatch		nem megfelelő típus		
typed	adjective	típusos		
UI	noun	felület		Avagy felhasználói felület.
umount	verb	leválasztani		
unallocated	adjective	lefoglalatlan		Partíciók által nem használt terület egy merevlemezen.
uncategorized	adjective	kategorizálatlan		
unchanged	adjective	változatlan		
uncheck	verb	törölni		Jelölőnégyzet esetén.
uncompress	verb	kibontani		
unconfigured	adjective	beállítatlan		
uncover	verb	felfedni		
undelete	verb	törlés visszavonása		Angolul ige, de magyarul nincs rá egyszavas fordítás.
under the hood		a felszín alatt		
underflow	noun	alulcsordulás		
underline	verb	aláhúzni		
underline	noun	aláhúzás		
underlined	adjective	aláhúzott		
undo	verb	visszavonni		
unexpected error		váratlan hiba		
unformatted	adjective	formázatlan		
ungroup	verb	csoport szétbontása		
Unicode	noun	Unicode		
uninstall	verb	eltávolítani		
unique	adjective	egyedi		
UNIX	noun	UNIX		
unknown	adjective	ismeretlen		
unknown host		ismeretlen kiszolgáló		
unlink	verb	szétbontani		
unload	verb	eltávolítani		
unlock	verb	feloldani		
unmount	verb	leválasztani		
unmute	verb	visszahangosítani		
unnamed	adjective	névtelen		
unpack	verb	kibontani		
unprotect	verb	védelem feloldása		Angolul ige, de magyarul nincs rá egyszavas fordítás.
unpublished	adjective	kiadatlan		
unread	adjective	olvasatlan		
unrecognized	adjective	azonosítatlan		
unrecoverable	adjective	helyreállíthatatlan		
unrestricted	adjective	korlátlan		
unspecif	adjective	nincs megadva		
unsupported	adjective	nem támogatott		
unsure	adjective	bizonytalan		
untitled	adjective	névtelen		
untitled	adjective	cím nélkül		
unzip	verb	kibontani		A tömörített fájlokat kibontjuk, **nem** kitömörítjük.
upcoming	adjective	következő		
update	verb	frissíteni		
update	noun	frissítés		
upgrade	verb	frissíteni		
upgrade	noun	frissítés		
upload	verb	feltölteni		
uptime	noun	működési idő		
URI	noun	URI		Uniform Resource Identifier, egységes erőforrás-azonosító
URL	noun	URL		Uniform Resource Locator, egységes erőforrás-helymeghatározó
USB	noun	USB		Universal Serial Bus, univerzális soros busz
user	noun	felhasználó		
user agent		felhasználói ügynök		
user defined		felhasználó által megadott		
user directory		felhasználói könyvtár		
user interface		felhasználói felület		
user's guide		felhasználói kézikönyv		
username	noun	felhasználónév		
utility	noun	segédprogram		
valid	adjective	érvényes		
valid chars		érvényes karakterek		
validate	verb	ellenőrizni		
validation	noun	ellenőrzés		
validity	adjective	érvényesség		
value	noun	érték		
variable	noun	változó		
variance	noun	szórásnégyzet	matematika	
vector graphics	noun	vektorgrafika		
vectorized image		vektorizált kép		
vendor	noun	gyártó		
venue	noun	helyszín		
verbose	adjective	részletes		
verbose	adjective	részletes		
verify	verb	ellenőrizni		
version	noun	verzió		
version control system		verziókezelő rendszer		
vertical	noun	függőleges		
vertical alignment		függőleges igazítás		
VFS	noun	VFS		Virtual File System, virtuális fájlrendszer
video	noun	videó		Előtagként jellemzően rövidül: *video-*, például videokártya; de mozgókép értelem esetén marad a hosszú ó, például videófelvétel.
video	noun	video-		Előtagként jellemzően rövidül: *video-*, például videokártya; de mozgókép értelem esetén marad a hosszú ó, például videófelvétel.
view	verb	megtekinteni		
view	noun	nézet		
viewer	noun	megjelenítő		**Nem** nézegető.
viewport	noun	munkalap	nyomda	
violation	noun	-sértés		
virtual	adjective	virtuális		
virtual desktop		virtuális asztal		
virtualization	noun	virtualizáció		
visibility	noun	láthatóság		
visible	adjective	látható		
visit	verb	felkeresni		Jellemzően egy weboldalról van szó.
visualization	noun	képi megjelenítés		
voice	noun	hang		
voicemail	noun	hangposta		
volume	noun	hangerő		
vulnerability	noun	sebezhetőség		
vulnerable	adjective	sebezhető		
wakeup	noun	ébredés		
wallpaper	noun	háttérkép		
warning	noun	figyelmeztetés		
watch	verb	figyelni		
watch file		fájl figyelése		
watermark	noun	vízjel		
web	noun	web		
web application		webalkalmazás		
web page		weboldal		
web search		webkeresés		
web service		webszolgáltatás		
web site		webhely		
web view		webnézet		
weight	noun	vastagság		Szó szerint *súly*, de betűkészleteknél a vastagságot jelenti.
welcome	verb	üdvözöljük		
while trying		... tett kísérlet során		
whitelist	noun	fehérlista		
whitespace	noun	üres hely		
widget	noun	felületi elem		
widow control		fattyúsorok kezelése		
width	noun	szélesség		
wildcard	noun	helyettesítő karakter		
window	noun	ablak		
window manager	noun	ablakkezelő		
wireless	adjective	vezeték nélküli		
word	noun	szó		
work	noun	munka		
work	noun	mű	jog	Gyakori példa: *derivative work* – *származékos mű*
work with		vmi kezelése		
workaround	noun	kerülőmegoldás		
workbook	noun	munkafüzet		
workflow	noun	munkafolyamat		
working directory		munkakönyvtár		
workspace	noun	munkaterület		
wrap	noun	tördelés		
wrap	noun	sortörés		
wrap contour on		körvonal megjelenítése		
wrap off		körbefuttatás ki		
wrap optimal		optimális körbefuttatás		
wrap through		keresztülfuttatás		
wrap transparent		átlátszó körbefuttatás		
write	verb	írni		
wrong	adjective	hibás		**Nem** rossz
WVLAN		WVLAN		Wireless Virtual Local Area Network, vezeték nélküli virtuális helyi hálózat
X Align		X-igazítás		
X server		X-kiszolgáló		
XDMCP		XDMCP		X Display Manager Control Protocol, X-kiszolgálókezelő vezérlőprotokoll
XML		XML		Extensible Markup Language, bővíthető jelölőnyelv
Y main grid		Y tengely fő vezetőrács		
Y minor grid		Y tengely segédrács		
zero	noun	nulla		
zigzagline		cikcakk vonal		
zip code		irányítószám		
Zip Drive		Zip-meghajtó		Egyfajta flopimeghajtó
zoom	verb	nagyítani		
zoom	noun	nagyítás		
zoom in		nagyítás		
zoom out		kicsinyítés		
