solitaire	pasziánsz	!
sorry	Elnézést (NEM: sajnálom/juk, bocs, stb)	!
Sort	Rendezés	!
sound card	hangkártya	!
sound files	hangfájlok	!
sound	hang	!
Source code	Forráskód	!
Source	Forrás	!
space bar	szóköz	!
Space character	Szóköz karakter	!
space	hely (háttértáron), szóköz	!
spacing	térköz	!
Spam	Levélszemét	!
spawn	indítani (programot)	!
speaker	hangszóró	!
special character	különleges karakter	!
Special character	Speciális karakter	!
special functions	speciális funkciók	!
specific	sajátos, különleges, egyedi	!
specify	megadás, adja meg	!
speech	beszéd	!
speed	sebesség	!
Spell Checker	Helyesírás-ellenőrző	!
spellcheck	helyesírás-ellenőrzés	!
sphere	gömb	!
spin button	léptetőgomb	!
splash	indítókép	!
split cells	cellák felosztása	!
split	felosztás	!
spool	várólista (nyomtató, levelező)	!
spreadsheet	munkafüzet	!
sql mode	sql-mód	!
square bracket	szögletes zárójel	!
squiggle	cikkcakkos	!
stack trace	veremkiíratás, veremkövetési lista, veremkivonat	?
Stack	Verem	!
stagger even	páratlan címke eltolása	!
stagger odd	páros címke eltolása 	!
stale	elavult	!
standalone	önálló	!
standard deviation	szórás	!
standard filter	standard szűrő	!
standard input	szabványos bemenet	!
standard installation	szokásos telepítés	!
standard output	szabványos kimenet	!
standard	standard	!
Standard	Szabványos	!
Standby	Készenlét	!
starter	próbamóka	!
Start	Indítás	!
start	kezdeni (tevékenységet), indítás (programot)	!
startup	Indítás	!
Startup	Indulás	!
start value	kezdőérték	!
stash	félretenni, félretett változat (git)	?
State	Állapot	!
state	állapot, állam	!
stateful	állapottartó	!
statement	utasítás, állítás, nyilatkozat (jogi)	!
Statistics	Statisztika	!
stat	statisztika, elérni (stat(1) hívása)	!
Status	Állapot	!
statusbar	állapotsor	!
status bar	Állapotsor	!
stderr	szabványos hibakimenet	!
stdin	szabványos bemenet	!
stdout	szabványos kimenet	!
Stereotype	Előítélet	!
stick	tapadás, mindig látható (ablak)	?
sticky keys	ragadós billentyűk	!
sticky notes	ragadós cetlik	!
stock chart	Árfolyamdiagram	!
Stock Ticker	Részvényfigyelő	!
stop	leállítás	!
storage options	tárolási lehetőségek	!
Storage	Tároló	!
straight connector	egyenes összekötő	!
straight line	egyenes vonal	!
stream	szórni? (műsort), adatfolyam, műsor (multimédia)	?
stretched	nyújtott (háttérkép)	!
stretch	nyújtás	!
strict format	kötött formátum	!
strike-out	áthúzott	!
Strikethrough	Áthúzott	!
String	Karakterlánc	!
strings	karakterláncok	!
stroke	vonás (ecset, toll)	!
stub	csonk	!
stylesheet	stíluslap	!
Style	Stílus	!
stylist	stílussegéd	!
Subdirectory	Alkönyvtár	!
subdivision	albeosztás	!
Subject	Tárgy	!
Submenu	Almenü	!
Submit	Elküldés	!
Subnet	Alhálózat	!
subpixel	Képponton belüli	!
sub-	rész- (és nem: al-)	!
subscribe	feliratkozni (Nem: előfizetni)	!
Subscript	Alsó index	!
subscription	feliratkozás	!
subset	részhalmaz	!
substitution	helyettesítés	!
subtotals	részösszeg	!
subtract	kivonás	!
subwoofer	mélysugárzó	!
Suffix	Utótag	!
suggestions	javaslatok	!
suite	alkalmazáscsomag	?
summary	Összegzés	!
summary slide	Összefoglaló dia	!
sum	Összeg	!
superscript	felső index	!
Superscript	Felső index	!
superset	tartalmazó halmaz	!
Support	Támogatás	!
suppress	elnyomni	?
Suspend	Felfüggesztés	!
Swap	Lapozás (swap)	!
swap	Lapozás, swap (partíció)	?
swipe	pöccintés	?
swiping from right edge	csúsztassa ujját a jobb élről	?
SYLK file	SYLK-fájl	!
Symbolic link	Szimbolikus link	!
Symbol	Szimbólum	!
Synchronize	Szinkronizálás	!
sync	szinkronizálás	!
syndicate	tartalom megosztása	!
Syndication	Tartalommegosztás (RSS)	!
synonym	szinonima	!
synopsis	áttekintés, használat (kapcsolólista előtt)	!
Syntax error	Szintaktikai hiba	!
syntax	szintaxis	!
system administrator	rendszergazda	!
System Configuration	Rendszerbeállítás	!
System	Rendszer	!
system settings	rendszerbeállítások	!
table of contents	tartalomjegyzék	!
table	táblázat, tábla (DB)	!
tabloid	tabloid	!
tab order	bejárási sorrend	!
tab stop position	tabulátorpozíció	!
tab stop	tabulátor	!
tab	tabulátor (billentyű), fül (mindig látszik), lap (fülre kattintva látszik)	!
tabulator	tabulátor	!
tag	címke	!
take advantage	kihasznál (vmit)	!
Talk	Csevegés	!
tapping	koppintás	!
tar archive	tar-archívum	!
tarball	kátránygolyó ;)	!
target	cél	!
target file	célfájl	!
task	feladat	!
TCLASS	TCLASS	!
TCP/IP	TCP/IP	!
technology	technológia, technika	!
Telnet	Telnet	!
temp file	átmeneti fájl	!
Template	Sablon	!
temporary	Átmeneti	!
temporary buffer	átmeneti puffer	!
Terminal	Terminál	!
Terminate	Megszakítás	!
term	Kifejezés, feltétel (licenc)	!
terms of use	felhasználási feltételek	?
TERM variable	TERM-változó	!
Test Module	Teszt-modul	!
Test	Teszt	!
text area	szövegterület	!
text body	szövegtörzs	!
text box	szövegdoboz	!
text flow	szövegfolyam	!
Text only	Csak szöveg	!
Text	Szöveg	!
textual name	szöveges név	!
texture	mintázat	!
text wrap	szöveg törése	!
Theme	Téma	!
thesaurus	szókincstár	!
thesis	szakdolgozat	!
thickness	vastagság	!
thick	vastag	!
thin	vékony	!
third party	harmadik féltől származó	!
thousands separator	ezreselválasztó	!
threaded	szálakra bontott	!
thread	szál	!
Threshold	Küszöb	!
threshold value	küszöbérték	!
thumbnail	Bélyegkép, Előnézet (pl. betűtípus)	!
Thumb Nails	Bélyegkép, Előnézet (pl. betűtípus)	!
ticker	futószöveg 	!
tick mark	pipa	!
tilde	tilde	!
Tile	Csempe	!
tiled	mozaik (háttérkép)	!
tile fill	mozaikszerű kitöltés	!
timed out	túllépte az időkorlátot (művelet, program)	!
Time format	Időformátum	!
timeout	Időtúllépés (esemény), időkorlát (30 mp)	!
timestamp	időbélyeg	!
Timezone	Időzóna	!
tip	tipp	!
Title	Cím	!
title/position	beosztás	!
todo	teendő	?
toggle	átváltás	!
token	jelsor, token	?
tolerance	tolerancia	!
Tolerance	Tűréshatár	!
to mux	egyesíteni	!
toner low	kevés a festék	!
Toolbar	Eszköztár	!
Tool	Eszköz	!
toolkit	eszközkészlet	!
tool menu	eszközmenü	!
tools	eszközök	!
Tooltip	Buboréksúgó	!
topic	téma	!
torus	tórusz	!
total	Összeg	!
touchpad	érintőtábla	!
touchscreen	érintőképernyő	!
trace	nyomkövetés	!
track	szám (zenei), sáv	!
traffic	forgalom	!
trailing	záró (karakter)	!
transaction	tranzakció	!
transcode	átkódolni (multimédiát)	!
transcript	átirat	!
Transfer	Átvitel	!
transition	Átmenet	!
Translate	Fordítás	!
translation	fordítás	!
transmission channel	átviteli csatorna	!
transparency	Átlátszóság	!
transparency color	Átlátszó szín	!
Transparent	Átlátszó	!
transpose	felcserélés	!
Trash	Kuka	!
traversal	bejárás	!
Tree	Fa	!
trigger	trigger (DB), eseményindító (DB), aktiváló	?
Trim	Levágás	!
tristate	háromállapotú	!
troubleshooting	hibaelhárítás	!
true	igaz	!
truncate	csonkítani	!
trusted	megbízható	!
trust	megbízhatóság	!
try again	próbálja újra	!
Tty	Tty	!
tubes	csövek	!
tune	hangolni (alkalmazást)	!
Turing Machine	Turing gép	!
tutorial	ismertető	!
tweak	finomhangolni	!
typed	típusos	!
Type mismatch	Nem megfelelő típus	!
Type	Típus	!
ui	felület	!
umount	leválasztás	!
unallocated	lefoglalatlan	!
uncategorized	kategorizálatlan	!
unchanged	változatlan	!
uncheck	törölje (jelölőnégyzetet)	!
uncompress	kibontani	!
unconfigured	beállítatlan	!
uncover	felfedés	!
Undelete	Törlés visszavonása	!
underflow	alulcsordulás	!
underline	aláhúzás	!
Underline	Aláhúzott	!
under the hood	a felszín alatt	!
Undo	Visszavonás	!
unexpected error	váratlan hiba	!
unformatted	formázatlan	!
ungroup	csoport szétbontása	!
Unicode	Unicode	!
Uninstall	Eltávolítás	!
unique	egyedi	!
UNIX	UNIX	!
Unknown host	Ismeretlen kiszolgáló	!
unknown	ismeretlen	!
unlink	szétbontás, törlés (unlink())	!
Unload	Eltávolítás	!
unlock	feloldás	!
unmount	leválasztás	!
unmute	visszahangosítás	!
unnamed	névtelen	!
unpack	kibontani	!
unprotect	védelem feloldása	!
unpublished	kiadatlan	!
unread	olvasatlan	!
unrecognized	azonosítatlan	!
unrecoverable	helyreállíthatatlan	!
unrestricted	korlátlan	!
unspecif	nincs megadva	!
unsupported	nem támogatott	!
unsure	bizonytalan	!
untitled	cím nélkül	!
Untitled	Névtelen	!
unzip	kibontani (archívumot)	!
upcoming	következő	!
Update	Frissítés	!
Upgrade	Frissítés	!
upload	feltölteni	!
Uptime	Működési idő	!
URI	Egységes erőforrás-azonosító, URI cím	!
URL	URL, Egységes erőforrás-hivatkozás, URL-cím	!
USB	USB	!
user agent	Felhasználói ügynök	?
User defined	Felhasználó által megadott, Egyéni	!
user directory	felhasználói könyvtár	!
User	Felhasználó	!
User Interface	Felhasználói felület	!
Username	Felhasználónév	!
user's guide	felhasználói kézikönyv	!
utility	segédprogram	!
validation	ellenőrizni, jóváhagyás, javaslat	!
Valid chars	Érvényes karakterek	!
valid	érvényes	!
validity	Érvényesség	!
Value	Érték	!
Variable	Változó	!
variance	szórásnégyzet	!
Vector Graphics	Vektorgrafika	!
vectorized image	vektorizált kép	!
Vendor	Gyártó	!
venue	helyszín	!
verbose	részletes	!
VERBOSE	VERBOSE	!
Verify	Ellenőrzés	!
version control system	verziókezelő rendszer	!
Version	Verzió	!
Vertical Alignment	Függőleges igazítás	!
Vertical	Függőleges	!
VFS	VFS	!
video file	videofájl	!
Video	Video	!
video	Video- (előtag), videó (önállóan)	!
viewer	megjelenítő (nem: nézegető)	!
View	Nézet	!
Viewport	Munkalap	!
violation	-sértés	?
virtual desktop	Virtuális asztal	!
virtualization	virtualizáció	!
Virtual	Virtuális	!
visibility	láthatóság	!
visible	látható	!
visit	felkeresni (weboldalt)	!
Visualization	Képi megjelenítés	!
voice	hang	!
voicemail	hangposta	!
volume	hangerő, kötet	!
vulnerability	sebezhetőség	!
vulnerable	sebezhető	!
wakeup	ébredés	!
Wallpaper	Háttérkép	!
Warning	Figyelmeztetés	!
watch	figyelés	!
Watch file	Fájl figyelése	!
watermark	vízjel	!
web application	webalkalmazás, webes alkalmazás	!
Web Page	Weboldal	!
web search	webkeresés	!
web service	webszolgáltatás	!
web site	webhely (ált.), weboldal (konkrét www)	!
web view	webnézet	!
web	web	!
Weight	Vastagság	!
welcome	üdvözöljük	!
while trying	... tett kísérlet során	!
whitelist	fehérlista	!
whitespace	üres hely (karakter)	?
Widget	Elem, Felületi elem	!
widow control	fattyúsorok kezelése	!
Width	Szélesség	!
wildcard	helyettesítő karakter	!
Window	Ablak	!
Window Manager	Ablakkezelő	!
wireless	vezeték nélküli	!
Word	Szó	!
workaround	kerülő megoldás	!
Workbook	Munkafüzet	!
workflow	munkafolyamat	!
working directory	munkakönyvtár	!
Work	Munka	!
workspace	munkaterület	!
Work With	... kezelése	!
wrap contour on	körvonal megjelenítése	!
wrap off	körbefuttatás ki	!
wrap optimal	optimális körbefuttatás	!
wrapper	átalakító	!
wrap	sortörés, körbefuttatás (objektum körül) 	!
wrap through	keresztülfuttatás	!
Wrap	Tördelés	!
wrap transparent	Átlátszó körbefuttatás	!
Write	Írás	!
wrong	hibás	!
WVLAN	WVLAN	!
X Align	X-igazítás	!
XDMCP socket	XDMCP foglalat	!
XML	XML	!
X server	X-kiszolgáló	!
y main grid	y tengely fő vezetőrács	!
y minor grid	y tengely segédrács	!
zero	nulla	!
Zigzagline	Cikcakk vonal	!
zip code	irányítószám	!
Zip Drive	Zip-meghajtó	!
zoom in	nagyítás	!
Zoom	Nagyítás	!
zoom out	kicsinyítés	!
